id;Code Commune;Nom Commune;Code EPCI;Nom EPCI;Code Departement;Nom Departement;Code Region;Nom Region;Geo Shape;Geo Point;X;Y
5101;35177;La Meziere;243500667;CC Val d'Ille-Aubigne;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.732760719329478, 48.19373412854414]}";48.19373412854414, -1.7327607193294778;348533,5861;6798689,245
5102;35266;Saint-Erblon;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.654636251974208, 48.02394710307302]}";48.02394710307302, -1.6546362519742082;353216,9205;6779508,714
5103;35066;Chartres-de-Bretagne;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.716657688236632, 48.051505201227066]}";48.051505201227066, -1.7166576882366316;348784,4319;6782839,835
5104;35051;Cesson-Sevigne;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.620935085195786, 48.132731382154546]}";48.132731382154546, -1.6209350851957862;356431,9215;6791429,5
5105;35317;Saint-Symphorien;243500667;CC Val d'Ille-Aubigne;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.806609449771863, 48.281646832920224]}";48.281646832920224, -1.8066094497718626;343650,5111;6808773,015
5106;35055;Chantepie;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.627576034649104, 48.08725320385713]}";48.08725320385713, -1.627576034649104;355642,7112;6786413,099
5107;35352;Vern-sur-Seiche;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.611525272441326, 48.03312903561522]}";48.03312903561522, -1.6115252724413256;356484,6915;6780338,852
5108;35281;Saint-Jacques-de-la-Lande;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.6985226589992, 48.07054878871421]}";48.07054878871421, -1.6985226589992004;350259,0692;6784871,829
5109;35032;Bourgbarre;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.599269669449128, 48.0057911003504]}";48.0057911003504, -1.5992696694491277;357219,7392;6777252,871
5110;35281;Saint-Jacques-de-la-Lande;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.705600027216562, 48.09289569042638]}";48.09289569042638, -1.7056000272165617;349880,7823;6787382,157
5111;35040;Breteil;243500550;CC Montfort Communaute;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.920804310732494, 48.129261388217806]}";48.129261388217806, -1.9208043107324937;334140,5159;6792391,645
5112;35353;Vezin-le-Coquet;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.758354678130233, 48.11801953830565]}";48.11801953830565, -1.7583546781302328;346128,4564;6790404,319
5113;35356;Vignoc;243500667;CC Val d'Ille-Aubigne;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.755622976894981, 48.25031418196414]}";48.25031418196414, -1.7556229768949811;347216,3153;6805068,077
5114;35356;Vignoc;243500667;CC Val d'Ille-Aubigne;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.748298831336779, 48.27079056664791]}";48.27079056664791, -1.748298831336779;347895,751;6807307,044
5115;35353;Vezin-le-Coquet;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.742800804476212, 48.10902620538403]}";48.10902620538403, -1.7428008044762116;347223,7867;6789337,099
5116;35353;Vezin-le-Coquet;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.76021155530316, 48.11717131793553]}";48.11717131793553, -1.7602115553031596;345984,8514;6790318,551
5117;35047;Bruz;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.748443823269318, 48.0463835087674]}";48.0463835087674, -1.748443823269318;346386,1858;6782413,569
5118;35296;Saint-Medard-sur-Ille;243500667;CC Val d'Ille-Aubigne;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.702031648184134, 48.26844840789606]}";48.26844840789606, -1.702031648184134;351307,0689;6806841,885
5119;35296;Saint-Medard-sur-Ille;243500667;CC Val d'Ille-Aubigne;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.655426860829076, 48.27269555957499]}";48.27269555957499, -1.6554268608290763;354786,972;6807108,318
5120;35210;Pace;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.770865243555816, 48.14192766430996]}";48.14192766430996, -1.7708652435558163;345359,6292;6793112,558
5121;35210;Pace;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.769213826426567, 48.18611418147373]}";48.18611418147373, -1.7692138264265669;345778,6516;6798006,817
5122;35352;Vern-sur-Seiche;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.602372618792419, 48.053018418868625]}";48.053018418868625, -1.6023726187924194;357294,4558;6782505,532
5123;35238;Rennes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.682623589147632, 48.11659571453767]}";48.11659571453767, -1.6826235891476324;351744,4264;6789909,675
5124;35238;Rennes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.682100434639378, 48.118055150091685]}";48.118055150091685, -1.6821004346393778;351792,9002;6790069,27
5125;35088;Corps-Nuds;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.552256644322348, 48.00710965747959]}";48.00710965747959, -1.5522566443223478;360728,1258;6777196,105
5126;35238;Rennes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.656271024472926, 48.13153162109911]}";48.13153162109911, -1.6562710244729257;353799,8591;6791450,735
5127;35238;Rennes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.732752991971978, 48.105020942925286]}";48.105020942925286, -1.7327529919719782;347943,5989;6788847,951
5128;35128;Guipel;243500667;CC Val d'Ille-Aubigne;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.744639271925549, 48.29537016162728]}";48.29537016162728, -1.7446392719255486;348330,8455;6810017,661
5129;35173;Melesse;243500667;CC Val d'Ille-Aubigne;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.695070199027453, 48.21412329992034]}";48.21412329992034, -1.6950701990274533;351463,9196;6800784,14
5130;35173;Melesse;243500667;CC Val d'Ille-Aubigne;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.670153605758322, 48.24773177473554]}";48.24773177473554, -1.670153605758322;353532,2138;6804403,141
5131;35126;Guichen;200043990;CC Vallons de Haute-Bretagne Communaute;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.789886189364431, 47.97175715707629]}";47.97175715707629, -1.789886189364431;342801,0387;6774322,533
5132;35352;Vern-sur-Seiche;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.609445159722029, 48.02050958024788]}";48.02050958024788, -1.6094451597220287;356557,6499;6778929,868
5133;35080;Cintre;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.882447464624226, 48.110855219376695]}";48.110855219376695, -1.8824474646242262;336862,2824;6790173,034
5134;35076;Chavagne;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.786631344494832, 48.0577356823119]}";48.0577356823119, -1.7866313444948323;343622,2792;6783844,472
5135;35207;Noyal-sur-Vilaine;243500659;CC Pays de Chateaugiron Communaute;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.518705006321634, 48.116618499349414]}";48.116618499349414, -1.5187050063216343;363921,9539;6789201,896
5136;35188;Montfort-sur-Meu;243500550;CC Montfort Communaute;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.953353927204676, 48.13767268877537]}";48.13767268877537, -1.9533539272046763;331782,2317;6793475,881
5137;35208;Orgeres;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.67177931014364, 47.99249564611057]}";47.99249564611057, -1.6717793101436396;351734,5461;6776095,284
5138;35352;Vern-sur-Seiche;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.615302946343033, 48.0445074117066]}";48.0445074117066, -1.615302946343033;356277,4732;6781617,554
5139;35352;Vern-sur-Seiche;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.615293777340732, 48.04962907412706]}";48.04962907412706, -1.615293777340732;356311,4025;6782185,69
5140;35245;Romille;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.887255185082275, 48.21742277006872]}";48.21742277006872, -1.8872551850822752;337237,7127;6802015,769
5141;35238;Rennes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.710217144814166, 48.126092243010596]}";48.126092243010596, -1.7102171448141663;349757,5852;6791085,212
5142;35245;Romille;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.90015886695751, 48.22471903544708]}";48.22471903544708, -1.9001588669575098;336331,4391;6802884,463
5143;35207;Noyal-sur-Vilaine;243500659;CC Pays de Chateaugiron Communaute;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.543842062441344, 48.11225620886158]}";48.11225620886158, -1.5438420624413443;362026,5661;6788825,201
5144;35128;Guipel;243500667;CC Val d'Ille-Aubigne;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.754372372845764, 48.28770772996308]}";48.28770772996308, -1.7543723728457639;347559,06;6809210,962
5145;35128;Guipel;243500667;CC Val d'Ille-Aubigne;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.717536864423517, 48.28694705335143]}";48.28694705335143, -1.7175368644235172;350281,3606;6808962,793
5146;35128;Guipel;243500667;CC Val d'Ille-Aubigne;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.72192654037575, 48.27205901962706]}";48.27205901962706, -1.7219265403757504;349857,443;6807330,5
5147;35251;Saint-Aubin-d'Aubigne;243500667;CC Val d'Ille-Aubigne;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.587445488277814, 48.26302834935685]}";48.26302834935685, -1.5874454882778144;359759,8818;6805740,659
5148;35208;Orgeres;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.659732038749721, 47.98317758230169]}";47.98317758230169, -1.6597320387497205;352570,5179;6775008,585
5149;35107;Erce-pres-Liffre;243500774;CC Liffre-Cormier Communaute;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.513033322403666, 48.25430203366048]}";48.25430203366048, -1.5130333224036658;365217,3969;6804454,351
5150;35188;Montfort-sur-Meu;243500550;CC Montfort Communaute;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.94832440629202, 48.13593812026356]}";48.13593812026356, -1.94832440629202;332143,5495;6793260,052
5151;35208;Orgeres;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.684797037832791, 47.96691544599281]}";47.96691544599281, -1.6847970378327914;350596,7111;6773315,29
5152;35240;Le Rheu;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.796772621753433, 48.09700864823505]}";48.09700864823505, -1.7967726217534332;343133,1196;6788246,554
5153;35240;Le Rheu;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.78053655429861, 48.09182883768671]}";48.09182883768671, -1.7805365542986098;344304,7321;6787598,727
5154;35173;Melesse;243500667;CC Val d'Ille-Aubigne;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.722398765079816, 48.18731683040703]}";48.18731683040703, -1.7223987650798158;349259,544;6797931,255
5155;35131;L'Hermitage;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.813128527063619, 48.12433958583268]}";48.12433958583268, -1.8131285270636186;342102,8117;6791352,248
5156;35238;Rennes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.655920631814601, 48.13612816004151]}";48.13612816004151, -1.6559206318146011;353855,9836;6791959,133
5157;35245;Romille;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.902282798559157, 48.20182539171057]}";48.20182539171057, -1.9022827985591566;336016,1514;6800354,798
5158;35128;Guipel;243500667;CC Val d'Ille-Aubigne;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.727441365240466, 48.292198120497766]}";48.292198120497766, -1.7274413652404659;349582,9209;6809589,284
5159;35245;Romille;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.864092686204462, 48.24053224779132]}";48.24053224779132, -1.8640926862044624;339112,9076;6804473,105
5160;35207;Noyal-sur-Vilaine;243500659;CC Pays de Chateaugiron Communaute;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.467472628022437, 48.07704902194366]}";48.07704902194366, -1.4674726280224375;367479,6097;6784594,793
5161;35251;Saint-Aubin-d'Aubigne;243500667;CC Val d'Ille-Aubigne;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.607768589053256, 48.26382306756505]}";48.26382306756505, -1.6077685890532565;358259,4236;6805916,598
5162;35208;Orgeres;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.689037983989018, 47.99053162581227]}";47.99053162581227, -1.6890379839890177;350436,5273;6775953,684
5163;35238;Rennes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.71391902355777, 48.110945851146234]}";48.110945851146234, -1.7139190235577701;349382,2217;6789421,408
5164;35187;Monterfil;243500618;CC Broceliande Communaute;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.963169080430118, 48.05597329440105]}";48.05597329440105, -1.9631690804301183;330483,268;6784460,445
5165;35240;Le Rheu;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.781995109719741, 48.10561966693891]}";48.10561966693891, -1.7819951097197406;344289,0971;6789135,053
5166;35240;Le Rheu;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.809794504863574, 48.09887949180159]}";48.09887949180159, -1.8097945048635735;342178,1798;6788513,005
5167;35240;Le Rheu;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.80109716541681, 48.098105022291826]}";48.098105022291826, -1.8010971654168102;342819,1852;6788387,721
5168;35238;Rennes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.678397427165915, 48.10759351463575]}";48.10759351463575, -1.6783974271659146;351999,1277;6788892,383
5169;35238;Rennes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.641081332478343, 48.11428907864826]}";48.11428907864826, -1.641081332478343;354815,3704;6789471,374
5170;35245;Romille;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.893717484134334, 48.229750010399336]}";48.229750010399336, -1.8937174841343343;336843,5086;6803412,88
5171;35210;Pace;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.746293152406762, 48.13500066534512]}";48.13500066534512, -1.7462931524067624;347137,7356;6792234,06
5172;35076;Chavagne;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.774427352850199, 48.04579942985501]}";48.04579942985501, -1.7744273528501995;344449,6378;6782465,461
5173;35245;Romille;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.909099201413779, 48.23054543051567]}";48.23054543051567, -1.9090992014137786;335709,0122;6803571,965
5174;35245;Romille;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.875964093026273, 48.205949697575235]}";48.205949697575235, -1.875964093026273;337996,0532;6800691,295
5175;35207;Noyal-sur-Vilaine;243500659;CC Pays de Chateaugiron Communaute;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.528438193733077, 48.11691753636482]}";48.11691753636482, -1.5284381937330769;363200,7472;6789276,545
5176;35207;Noyal-sur-Vilaine;243500659;CC Pays de Chateaugiron Communaute;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.501198601750876, 48.09184749926303]}";48.09184749926303, -1.501198601750876;365065,741;6786379,209
5177;35207;Noyal-sur-Vilaine;243500659;CC Pays de Chateaugiron Communaute;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.49564907740583, 48.09592911554997]}";48.09592911554997, -1.4956490774058298;365504,0451;6786808,535
5178;35187;Monterfil;243500618;CC Broceliande Communaute;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.949032232808436, 48.075202595138855]}";48.075202595138855, -1.9490322328084357;331668,2444;6786527,079
5179;35238;Rennes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.630682579323232, 48.099880891667986]}";48.099880891667986, -1.630682579323232;355494,0533;6787827,539
5180;35238;Rennes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.658646950298235, 48.106863551755254]}";48.106863551755254, -1.6586469502982346;353461,7679;6788724,543
5181;35238;Rennes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.67914042524571, 48.11327648882884]}";48.11327648882884, -1.6791404252457103;351981,3271;6789526,099
5182;35240;Le Rheu;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.792019501573718, 48.11581742581221]}";48.11581742581221, -1.7920195015737181;343613,0761;6790311,45
5183;35177;La Meziere;243500667;CC Val d'Ille-Aubigne;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.737975679919045, 48.205329470628236]}";48.205329470628236, -1.737975679919045;348224,0525;6799998,82
5184;35177;La Meziere;243500667;CC Val d'Ille-Aubigne;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.729661365261543, 48.20176762741288]}";48.20176762741288, -1.729661365261543;348816,9219;6799566,67
5185;35296;Saint-Medard-sur-Ille;243500667;CC Val d'Ille-Aubigne;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.665794964056507, 48.273635400693905]}";48.273635400693905, -1.665794964056507;354025,2105;6807257,971
5186;35128;Guipel;243500667;CC Val d'Ille-Aubigne;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.731977487192982, 48.287444102561]}";48.287444102561, -1.7319774871929823;349215,4423;6809081,992
5187;35238;Rennes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.632466184579294, 48.11969497204157]}";48.11969497204157, -1.6324661845792943;355490,6182;6790033,474
5188;35128;Guipel;243500667;CC Val d'Ille-Aubigne;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.728280326282594, 48.2676115537883]}";48.2676115537883, -1.7282803262825943;349357,2758;6806865,277
5189;35128;Guipel;243500667;CC Val d'Ille-Aubigne;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.709687830817692, 48.318237971167264]}";48.318237971167264, -1.7096878308176922;351069,8422;6812399,702
5190;35245;Romille;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.905079763852021, 48.20633423770365]}";48.20633423770365, -1.9050797638520214;335839,8578;6800867,828
5191;35251;Saint-Aubin-d'Aubigne;243500667;CC Val d'Ille-Aubigne;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.593568760095005, 48.27331176482185]}";48.27331176482185, -1.593568760095005;359372,696;6806908,049
5192;35251;Saint-Aubin-d'Aubigne;243500667;CC Val d'Ille-Aubigne;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.610945200964832, 48.26742582312899]}";48.26742582312899, -1.6109452009648324;358047,463;6806330,086
5193;35207;Noyal-sur-Vilaine;243500659;CC Pays de Chateaugiron Communaute;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.529202419402413, 48.11247126549507]}";48.11247126549507, -1.5292024194024134;363115,6444;6788786,501
5194;35207;Noyal-sur-Vilaine;243500659;CC Pays de Chateaugiron Communaute;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.524076547927919, 48.106272968131954]}";48.106272968131954, -1.5240765479279195;363457,0483;6788076,958
5195;35250;Saint-Armel;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.566163563842117, 48.00739575657503]}";48.00739575657503, -1.5661635638421174;359694,6582;6777287,688
5196;35251;Saint-Aubin-d'Aubigne;243500667;CC Val d'Ille-Aubigne;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.572097887189386, 48.25028609601904]}";48.25028609601904, -1.5720978871893863;360814,9483;6804260,821
5197;35173;Melesse;243500667;CC Val d'Ille-Aubigne;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.692811778744514, 48.19987045250202]}";48.19987045250202, -1.692811778744514;351537,2901;6799192,946
5198;35240;Le Rheu;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.767895936872312, 48.09521027693838]}";48.09521027693838, -1.7678959368723124;345266,7872;6787916,952
5199;35240;Le Rheu;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.811384394370391, 48.10342068767543]}";48.10342068767543, -1.8113843943703911;342090,7786;6789023,934
5200;35173;Melesse;243500667;CC Val d'Ille-Aubigne;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.719123505128508, 48.18434354925837]}";48.18434354925837, -1.7191235051285083;349482,7767;6797586,864
5201;35296;Saint-Medard-sur-Ille;243500667;CC Val d'Ille-Aubigne;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.651317416243813, 48.28434106393886]}";48.28434106393886, -1.6513174162438133;355167,5444;6808382,432
5202;35076;Chavagne;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.796077754570927, 48.05311942245122]}";48.05311942245122, -1.796077754570927;342888,6935;6783375,107
5203;35080;Cintre;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.868879788849664, 48.10685005481567]}";48.10685005481567, -1.8688797888496644;337842,6856;6789666,476
5204;35120;Geveze;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.82437508521531, 48.2082013445656]}";48.2082013445656, -1.8243750852153098;341836,6391;6800705,81
5205;35220;Pire-Chance;243500659;CC Pays de Chateaugiron Communaute;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.432495798578899, 48.032477396522005]}";48.032477396522005, -1.432495798578899;369802,3489;6779502,811
5206;35079;Chevaigne;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.627192410723894, 48.20473111893301]}";48.20473111893301, -1.627192410723894;356435,8472;6799444,662
5207;35080;Cintre;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.902797051348023, 48.10210579630844]}";48.10210579630844, -1.902797051348023;335290,3667;6789296,365
5208;35080;Cintre;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.868832661335541, 48.10174469530927]}";48.10174469530927, -1.8688326613355406;337811,2255;6789099,982
5209;35136;Janze;243500634;CC Roche aux Fees Communaute;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.499027818269779, 47.96343809420025]}";47.96343809420025, -1.4990278182697792;364414,5104;6772123,779
5210;35218;Le Petit-Fougeray;200070662;CC Bretagne porte de Loire Communaute;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.617410332959955, 47.92529121150819]}";47.92529121150819, -1.6174103329599552;355346,4896;6768401,937
5211;35220;Pire-Chance;243500659;CC Pays de Chateaugiron Communaute;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.431350883824397, 47.991599599813824]}";47.991599599813824, -1.431350883824397;369632,7615;6774962,713
5212;35238;Rennes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.708494112032762, 48.114671673051404]}";48.114671673051404, -1.7084941120327624;349809,919;6789810,649
5213;35238;Rennes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.709276969784094, 48.128555727500036]}";48.128555727500036, -1.7092769697840944;349843,7297;6791354,326
